Aantalcilinders,Aantalzitplaatsen,Brandstofverbruikbuitenweg,Brandstofverbruikgecombineerd,Brandstofverbruikstad,Cilinderinhoud,CO2uitstootgecombineerd,Datumeerstetoelating,Handelsbenaming,Hoofdbrandstof,Inrichting,Massaleegvoertuig,Merk,Milieuclassificatie,Nevenbrandstof,Toegestanemaximummassavoertuig,Vermogen,Zuinigheidslabel
3,5,3.6,4.1,5.1,1198,95,2014-03-21T00:00:00,NISSAN MICRA,Benzine,MPV,930,NISSAN,Euro 5,Niet geregistreerd,1435,72,A
4,5,5.2,6,7.5,1364,139,2014-03-28T00:00:00,TRAX,Benzine,stationwagen,1294,CHEVROLET,Euro 5,Niet geregistreerd,1825,103,C
4,5,4.1,4.7,5.8,1229,111,2014-03-22T00:00:00,AVEO,Benzine,hatchback,1039,CHEVROLET,Euro 5,Niet geregistreerd,1539,63,B
4,5,4.1,5,6.6,995,118,2014-03-31T00:00:00,SPARK,Benzine,hatchback,839,CHEVROLET,Euro 5,Niet geregistreerd,1367,50,D
4,5,5.4,6.8,9.2,1598,159,2014-03-20T00:00:00,ASTRA SPORTS TOURER,Benzine,stationwagen,1471,OPEL,Euro 5,Niet geregistreerd,2105,125,D
4,5,5.9,7.2,9.3,1368,165,2014-03-31T00:00:00,COMBO,Benzine,MPV,1345,OPEL,Euro 6,Niet geregistreerd,2045,70,D
4,5,5.4,6.3,7.9,1991,147,2014-03-22T00:00:00,E 250,Benzine,stationwagen,1685,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2380,155,B
4,4,5.1,6.1,7.8,1991,142,2014-03-27T00:00:00,E 250,Benzine,coupe,1535,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2105,155,C
4,5,4.9,5.8,7.4,1595,135,2014-03-27T00:00:00,GLA 200,Benzine,stationwagen,1335,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1920,115,C
4,5,4.2,5,6.4,1595,116,2014-03-26T00:00:00,C 180,Benzine,sedan,1295,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1960,115,A
4,5,4.8,5.6,7.1,1595,131,2014-03-31T00:00:00,C 180,Benzine,sedan,1325,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1990,115,B
4,5,5.5,6.5,8.2,1991,151,2014-03-28T00:00:00,GLA 250 4MATIC,Benzine,stationwagen,1405,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1990,155,D
4,5,6.2,7.9,10.8,1999,184,2014-03-21T00:00:00,IX35,Benzine,MPV,1372,HYUNDAI,Euro 5,Niet geregistreerd,1980,122,F
4,5,4.8,5.4,6.6,1586,125,2014-03-25T00:00:00,SX4,Benzine,hatchback,1060,SUZUKI,Euro 6,Niet geregistreerd,1730,88,B
8,5,9.7,12.8,18.3,4999,299,2014-03-28T00:00:00,RANGE ROVER,Benzine,stationwagen,2343,LAND ROVER,Euro 5,Niet geregistreerd,3150,375,G
4,5,4.6,5.2,6.2,1329,120,2014-01-13T00:00:00,TOYOTA VERSO-S,Benzine,MPV,1050,TOYOTA,Euro 5,Niet geregistreerd,1540,73,C
4,5,5,6.1,8,1997,142,2014-03-22T00:00:00,528I,Benzine,sedan,1600,BMW,Euro 6,Niet geregistreerd,2235,180,B
4,4,5.8,7.3,9.8,1995,169,2014-03-21T00:00:00,3 REIHE,Benzine,cabriolet,1600,BMW,Euro 5,Niet geregistreerd,2055,125,E
4,5,5.3,6.6,8.7,1997,153,2014-03-24T00:00:00,3 SERIES,Benzine,sedan,1515,BMW,Euro 6,Niet geregistreerd,2110,135,C
4,5,4.8,5.9,8,1997,138,2014-03-28T00:00:00,320I,Benzine,sedan,1395,BMW,Euro 6,Niet geregistreerd,1995,135,B
4,4,5.2,6.3,8.1,1997,147,2014-03-27T00:00:00,428I,Benzine,coupe,1445,BMW,Euro 6,Niet geregistreerd,1990,180,C
4,4,5.5,6.7,8.7,1997,157,2014-03-25T00:00:00,428I XDRIVE,Benzine,coupe,1515,BMW,Euro 6,Niet geregistreerd,2060,180,C
4,5,5.1,6.4,8.6,1997,149,2014-03-21T00:00:00,520I,Benzine,sedan,1590,BMW,Euro 6,Niet geregistreerd,2225,135,B
4,5,4.8,5.8,7.4,1598,134,2014-03-22T00:00:00,116I,Benzine,stationwagen,1295,BMW,Euro 6,Niet geregistreerd,1850,100,C
4,4,5.3,6.6,8.9,1995,154,2014-03-31T00:00:00,120I,Benzine,coupe,1295,BMW,Euro 5,Niet geregistreerd,1760,125,E
4,5,4.8,5.7,7.2,1598,132,2014-03-31T00:00:00,114I,Benzine,stationwagen,1260,BMW,Euro 5,Niet geregistreerd,1815,75,C
4,5,4.5,5.3,6.8,1598,124,2014-03-31T00:00:00,114I,Benzine,stationwagen,1265,BMW,Euro 6,Niet geregistreerd,1820,75,B
4,5,4.5,5.3,6.8,1598,124,2014-03-31T00:00:00,114I,Benzine,stationwagen,1260,BMW,Euro 5,Niet geregistreerd,1815,75,B
4,5,4.5,5.3,6.8,1598,124,2014-03-31T00:00:00,116I,Benzine,stationwagen,1260,BMW,Euro 5,Niet geregistreerd,1815,100,B
6,4,5.6,7.5,10.8,2979,176,2014-03-27T00:00:00,435I,Benzine,cabriolet,1725,BMW,Euro 6,Niet geregistreerd,2210,225,E
4,5,4.5,5.4,7,1598,125,2014-03-26T00:00:00,116I,Benzine,stationwagen,1275,BMW,Euro 6,Niet geregistreerd,1865,100,B
4,5,4.6,5.6,7.2,1598,129,2014-04-08T00:00:00,116I,Benzine,stationwagen,1295,BMW,Euro 6,Niet geregistreerd,1885,100,C
4,2,4.5,5.3,6.8,1598,124,2014-03-26T00:00:00,ONE CLUBMAN,Benzine,stationwagen,1115,MINI,Euro 6,Niet geregistreerd,1640,72,C
4,2,5.3,6.8,9.4,1997,159,2014-03-25T00:00:00,Z REIHE,Benzine,cabriolet,1395,BMW,Euro 6,Niet geregistreerd,1750,115,E
8,5,6.9,8.8,12.3,4395,206,2014-03-29T00:00:00,550I,Benzine,sedan,1805,BMW,Euro 6,Niet geregistreerd,2430,330,F
8,5,8.3,10.5,14.1,4395,244,2014-04-04T00:00:00,X5 XDRIVE50I,Benzine,stationwagen,2150,BMW,Euro 6,Niet geregistreerd,2885,330,G
4,5,5.4,6.5,8.4,1997,152,2014-03-31T00:00:00,328I,Benzine,stationwagen,1515,BMW,Euro 6,Niet geregistreerd,2090,180,C
4,5,4.4,5.2,6.6,1398,122,2014-03-24T00:00:00,CORSA,Benzine,MPV,1063,OPEL,Euro 5,Niet geregistreerd,1640,74,C
4,5,4.7,5.6,7.2,1991,131,2014-03-28T00:00:00,C 200,Benzine,sedan,1365,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2030,135,B
3,2,4.4,5.2,6.4,999,119,2014-03-29T00:00:00,FORTWO COUPE BRABUS,Benzine,coupe,770,SMART,Euro 5,Niet geregistreerd,1050,75,D
4,4,4.8,5.9,7.6,1991,136,2014-03-28T00:00:00,E 200,Benzine,coupe,1515,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2085,135,B
4,4,6,7.1,8.9,1328,162,2014-03-28T00:00:00,JIMNY,Benzine,stationwagen,1035,SUZUKI,Euro 5,Niet geregistreerd,1420,63,G
4,5,5.4,6.6,8.6,1798,153,2014-04-04T00:00:00,TOYOTA AVENSIS,Benzine,MPV,1385,TOYOTA,Euro 5,Niet geregistreerd,2000,108,C
4,5,5.6,7.1,9.7,1596,165,2014-04-01T00:00:00,S80,Benzine,sedan,1448,VOLVO,Euro 5,Niet geregistreerd,2100,132,C
4,5,4.9,6.2,8.4,1969,144,2014-03-28T00:00:00,S80,Benzine,sedan,1513,VOLVO,Euro 6,Niet geregistreerd,2140,180,B
4,5,4.9,6.3,8.7,1596,146,2014-03-31T00:00:00,FOCUS,Benzine,stationwagen,1240,FORD,Euro 5,Niet geregistreerd,1825,92,C
4,5,7.1,8.9,12.2,2359,208,2014-03-29T00:00:00,SORENTO,Benzine,stationwagen,1668,KIA,Euro 5,Niet geregistreerd,2510,141,F
4,5,4.8,6,7.8,1591,137,2014-03-29T00:00:00,CEE D,Benzine,hatchback,1201,KIA,Euro 5,Niet geregistreerd,1840,99,C
4,5,5.1,6.3,8.2,1591,141,2014-03-27T00:00:00,CEE D,Benzine,stationwagen,1248,KIA,Euro 5,Niet geregistreerd,1850,99,C
4,5,6.3,7.9,10.6,1998,184,2014-03-27T00:00:00,SPORTAGE,Benzine,MPV,1355,KIA,Euro 5,Niet geregistreerd,1980,122,E
6,2,6.9,9,12.6,2995,209,2014-04-11T00:00:00,JAGUAR F-TYPE,Benzine,cabriolet,1567,JAGUAR,Euro 5,Niet geregistreerd,2000,250,F
4,5,4.3,4.9,5.9,1197,113,2014-03-28T00:00:00,IBIZA ST,Benzine,stationwagen,1050,SEAT,Euro 5,Niet geregistreerd,1605,77,B
4,5,4.4,5,6,1197,115,2014-04-01T00:00:00,A3 SPORTBACK,Benzine,hatchback,1175,AUDI,Euro 5,Niet geregistreerd,1760,77,A
4,7,6.7,8.5,11.6,1984,198,2014-03-27T00:00:00,SHARAN,Benzine,MPV,1738,VOLKSWAGEN,Euro 5,Niet geregistreerd,2530,147,E
4,5,4.8,5.6,7,1798,129,2014-03-28T00:00:00,A3 LIMOUSINE,Benzine,sedan,1270,AUDI,Euro 6,Niet geregistreerd,1845,132,B
4,5,4.6,5.3,6.6,1395,123,2014-04-12T00:00:00,LEON ST,Benzine,stationwagen,1169,SEAT,Euro 5,Niet geregistreerd,1840,90,A
6,2,6.2,8,11.2,3436,188,2014-04-03T00:00:00,BOXSTER S,Benzine,cabriolet,1325,PORSCHE,Euro 5,Niet geregistreerd,1685,232,F
6,5,6.2,7.9,10.8,2996,185,2014-03-31T00:00:00,E 400,Benzine,sedan,1685,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2350,245,D
4,5,4.3,4.9,6.1,1396,115,2014-03-28T00:00:00,I20,Benzine,MPV,1003,HYUNDAI,Euro 5,Niet geregistreerd,1565,74,B
4,5,5,6.1,8,1598,140,2014-04-01T00:00:00,TOYOTA AURIS,Benzine,stationwagen,1180,TOYOTA,Euro 5,Niet geregistreerd,1835,97,C
6,5,6.1,7.4,9.6,2773,172,2014-04-02T00:00:00,A6 LIMOUSINE,Benzine,sedan,1585,AUDI,Euro 5,Niet geregistreerd,2190,150,C
4,5,4.9,5.8,7.4,1798,135,2014-04-22T00:00:00,A3 SPORTBACK,Benzine,hatchback,1235,AUDI,Euro 6,Niet geregistreerd,1820,132,C
4,5,5.5,6.6,8.4,1984,154,2014-04-04T00:00:00,A6 AVANT,Benzine,stationwagen,1580,AUDI,Euro 5,Niet geregistreerd,2235,132,B
4,5,4.6,5.3,6.5,1390,122,2014-04-10T00:00:00,A1 SPORTBACK,Benzine,hatchback,1125,AUDI,Euro 5,Niet geregistreerd,1640,90,C
4,5,4.4,5,6.1,1395,116,2014-04-01T00:00:00,OCTAVIA,Benzine,stationwagen,1192,SKODA,Euro 5,Niet geregistreerd,1862,103,A
4,5,5.4,6.1,7.3,1197,142,2014-04-02T00:00:00,YETI,Benzine,stationwagen,1234,SKODA,Euro 5,Niet geregistreerd,1879,77,C
4,5,4.8,5.6,7,1798,129,2014-04-12T00:00:00,A3 SPORTBACK,Benzine,hatchback,1255,AUDI,Euro 6,Niet geregistreerd,1840,132,B
4,5,4.5,5,5.8,1197,115,2014-04-01T00:00:00,OCTAVIA,Benzine,stationwagen,1177,SKODA,Euro 5,Niet geregistreerd,1847,77,A
4,4,5,5.8,7.1,1197,134,2014-03-28T00:00:00,BEETLE,Benzine,cabriolet,1295,VOLKSWAGEN,Euro 5,Niet geregistreerd,1770,77,C
2,4,3.6,3.9,4.4,875,90,2014-03-31T00:00:00,FIAT 500,Benzine,hatchback,915,FIAT,Euro 6,Niet geregistreerd,1380,63,A
2,4,3.5,4.1,5.1,964,95,2014-03-31T00:00:00,FIAT 500,Benzine,hatchback,880,FIAT,Euro 6,Niet geregistreerd,1320,48,A
2,4,3.7,4.1,4.8,875,95,2014-03-28T00:00:00,YPSILON,Benzine,MPV,955,LANCIA,Euro 5,Niet geregistreerd,1460,63,A
2,5,3.8,4.2,5,875,99,2014-03-28T00:00:00,YPSILON,Benzine,MPV,950,LANCIA,Euro 5,Niet geregistreerd,1510,63,A
2,5,3.7,4.1,4.8,875,95,2014-03-28T00:00:00,YPSILON,Benzine,MPV,955,LANCIA,Euro 5,Niet geregistreerd,1515,63,A
4,5,4.9,5.9,7.6,1596,137,2014-03-31T00:00:00,FOCUS,Benzine,hatchback,1233,FORD,Euro 5,Niet geregistreerd,1900,134,C
4,5,4.1,4.7,5.8,1395,109,2014-08-18T00:00:00,A1 SPORTBACK,Benzine,hatchback,1110,AUDI,Euro 5,Niet geregistreerd,1625,103,B
4,7,5.6,6.4,8,1197,149,2014-04-07T00:00:00,CADDY,Benzine,MPV,1441,VOLKSWAGEN,Euro 5,Niet geregistreerd,2265,77,C
4,5,6.7,8.4,11.2,1984,195,2014-04-11T00:00:00,TIGUAN,Benzine,stationwagen,1559,VOLKSWAGEN,Euro 5,Niet geregistreerd,2220,132,G
4,5,5.9,6.9,8.8,1984,159,2014-06-07T00:00:00,GOLF,Benzine,stationwagen,1405,VOLKSWAGEN,Euro 6,Niet geregistreerd,2010,221,E
4,4,4.3,4.9,5.9,1395,113,2014-04-28T00:00:00,A1 SPORTBACK,Benzine,hatchback,1120,AUDI,Euro 5,Niet geregistreerd,1655,103,B
2,4,3.8,4.2,5,875,88,2014-03-31T00:00:00,ALFA MITO,Benzine,MPV,1105,ALFA ROMEO,Euro 6,Niet geregistreerd,1610,74,A
2,4,3.4,3.8,4.6,964,88,2014-03-31T00:00:00,FIAT 500,Benzine,hatchback,840,FIAT,Euro 6,Niet geregistreerd,1305,44,A
4,5,4.9,5.9,7.6,1598,137,2014-04-05T00:00:00,316I,Benzine,sedan,1380,BMW,Euro 6,Niet geregistreerd,1980,100,B
4,5,4.5,5.3,6.8,1598,124,2014-04-09T00:00:00,114I,Benzine,stationwagen,1275,BMW,Euro 6,Niet geregistreerd,1865,75,B
4,5,4.9,6,8.1,1997,141,2014-04-02T00:00:00,320I,Benzine,sedan,1395,BMW,Euro 6,Niet geregistreerd,1995,135,C
3,4,3.9,4.6,5.8,1499,107,2014-04-04T00:00:00,MINI,Benzine,hatchback,1060,MINI,Euro 6,Niet geregistreerd,1565,100,B
3,4,3.8,4.5,5.7,1499,105,2014-05-08T00:00:00,MINI,Benzine,hatchback,1060,MINI,Euro 6,Niet geregistreerd,1565,100,B
4,5,6.3,7.9,10.7,1598,184,2014-04-02T00:00:00,MINI,Benzine,stationwagen,1405,MINI,Euro 5,Niet geregistreerd,1940,160,G
4,5,5.5,6.1,7.2,1197,142,2014-04-11T00:00:00,YETI,Benzine,stationwagen,1265,SKODA,Euro 5,Niet geregistreerd,1910,77,C
4,5,4.5,5.6,7.4,1197,129,2014-04-04T00:00:00,MEGANE,Benzine,stationwagen,1259,RENAULT,Euro 5,Niet geregistreerd,1835,97,B
8,2,8.5,11.7,17.5,3799,275,2014-04-02T00:00:00,MCLAREN 650S SPIDER,Benzine,cabriolet,1449,MC LAREN,Euro 5,Niet geregistreerd,1747,478,G
4,5,4.8,5.5,6.7,1329,127,2014-04-08T00:00:00,TOYOTA AURIS,Benzine,MPV,1150,TOYOTA,Euro 5,Niet geregistreerd,1765,73,B
4,5,4.8,5.9,7.9,1598,138,2014-04-09T00:00:00,TOYOTA AURIS,Benzine,MPV,1165,TOYOTA,Euro 5,Niet geregistreerd,1805,97,C
4,5,6.1,7.2,9.2,1987,167,2014-04-18T00:00:00,TOYOTA RAV4,Benzine,MPV,1495,TOYOTA,Euro 5,Niet geregistreerd,2110,111,D
4,2,5,6.8,9.8,1742,157,2014-04-15T00:00:00,4C,Benzine,coupe,895,ALFA ROMEO,Euro 6,Niet geregistreerd,1175,177,D
4,5,4.3,5,6.2,1349,115,2014-04-09T00:00:00,MAZDA 2,Benzine,hatchback,935,MAZDA,Euro 5,Niet geregistreerd,1485,55,B
4,5,5.2,6.8,9.5,1598,155,2014-04-11T00:00:00,C5,Benzine,stationwagen,1478,CITROEN,Euro 5,Niet geregistreerd,2167,115,C
4,5,5,5.7,6.8,1586,130,2014-04-11T00:00:00,SX4,Benzine,hatchback,1165,SUZUKI,Euro 6,Niet geregistreerd,1730,88,C
4,5,5.8,6.8,8.5,1798,159,2014-04-11T00:00:00,TOYOTA VERSO,Benzine,stationwagen,1425,TOYOTA,Euro 5,Niet geregistreerd,2125,108,D
4,5,5.2,6.4,8.4,1997,149,2014-04-16T00:00:00,528I,Benzine,stationwagen,1710,BMW,Euro 6,Niet geregistreerd,2375,180,B
3,4,4.1,4.8,6,1499,112,2014-04-10T00:00:00,MINI,Benzine,hatchback,1090,MINI,Euro 6,Niet geregistreerd,1595,100,B
4,4,4.5,5.4,6.9,1998,125,2014-04-11T00:00:00,MINI,Benzine,hatchback,1150,MINI,Euro 6,Niet geregistreerd,1655,141,C
4,5,4.7,5.6,7.3,1598,131,2014-04-11T00:00:00,116I,Benzine,stationwagen,1275,BMW,Euro 6,Niet geregistreerd,1865,100,C
4,5,5.1,6.1,7.8,1598,143,2014-04-14T00:00:00,ASTRA GTC,Benzine,hatchback,1403,OPEL,Euro 5,Niet geregistreerd,1990,125,C
4,5,5,6,7.8,1364,142,2014-04-10T00:00:00,ASTRA GTC,Benzine,hatchback,1337,OPEL,Euro 5,Niet geregistreerd,1950,103,C
4,5,5.8,7.2,9.5,1598,169,2014-04-10T00:00:00,ZAFIRA TOURER,Benzine,stationwagen,1564,OPEL,Euro 5,Niet geregistreerd,2385,125,D
4,5,5.1,6,7.7,1598,139,2014-04-11T00:00:00,NISSAN JUKE,Benzine,MPV,1115,NISSAN,Euro 5,Niet geregistreerd,1645,86,D
8,5,7.6,9.9,14,4395,232,2014-04-18T00:00:00,M5,Benzine,sedan,1845,BMW,Euro 5,Niet geregistreerd,2410,423,G
4,5,4.5,5.3,6.8,1598,124,2014-04-11T00:00:00,114I,Benzine,stationwagen,1270,BMW,Euro 6,Niet geregistreerd,1860,75,B
4,5,4.3,4.9,5.9,1197,113,2014-04-11T00:00:00,IBIZA,Benzine,MPV,995,SEAT,Euro 5,Niet geregistreerd,1570,63,B
4,5,4.2,4.9,5.9,1197,113,2014-04-17T00:00:00,GOLF,Benzine,stationwagen,1105,VOLKSWAGEN,Euro 5,Niet geregistreerd,1720,63,A
4,4,4.3,4.9,5.9,1395,113,2014-04-16T00:00:00,A1 SPORTBACK,Benzine,hatchback,1120,AUDI,Euro 5,Niet geregistreerd,1635,103,B
4,5,4,4.7,6,1197,107,2014-04-14T00:00:00,POLO,Benzine,hatchback,1007,VOLKSWAGEN,Euro 6,Niet geregistreerd,1590,66,B
4,5,5.3,6.9,9.5,1798,160,2014-04-14T00:00:00,SUPERB,Benzine,stationwagen,1418,SKODA,Euro 5,Niet geregistreerd,2081,118,C
6,5,7.7,9.1,11.7,3604,213,2014-04-19T00:00:00,MACAN TURBO,Benzine,stationwagen,1900,PORSCHE,Euro 6,Niet geregistreerd,2550,294,F
4,5,4.9,5.9,7.6,1596,138,2014-04-16T00:00:00,S80,Benzine,sedan,1424,VOLVO,Euro 5,Niet geregistreerd,2090,132,B
4,5,5.4,6.4,8.2,1596,149,2014-04-19T00:00:00,MONDEO,Benzine,sedan,1398,FORD,Euro 5,Niet geregistreerd,2150,118,B
4,7,6.4,8.1,11,1999,189,2014-04-23T00:00:00,GALAXY,Benzine,MPV,1627,FORD,Euro 5,Niet geregistreerd,2450,149,D
4,5,4.9,5.9,7.6,1596,137,2014-04-18T00:00:00,FOCUS,Benzine,hatchback,1233,FORD,Euro 5,Niet geregistreerd,1900,110,C
4,5,4.5,5.4,6.9,1991,124,2014-04-18T00:00:00,C 200,Benzine,sedan,1365,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2030,135,A
4,5,5,5.9,7.6,1595,139,2014-04-23T00:00:00,B 200,Benzine,stationwagen,1325,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1950,115,C
4,5,4.3,5.1,6.5,1595,118,2014-04-19T00:00:00,C 180,Benzine,sedan,1295,MERCEDES-BENZ,Euro 6,Niet geregistreerd,1960,115,A
6,5,5.8,7.2,9.7,3498,168,2014-04-18T00:00:00,E 300,Benzine,stationwagen,1745,MERCEDES-BENZ,Euro 5,Niet geregistreerd,2440,185,C
2,4,3.5,4.2,5.5,875,99,2014-02-28T00:00:00,FIAT 500,Benzine,hatchback,955,FIAT,Euro 6,Niet geregistreerd,1395,77,B
4,4,4.8,5.8,7.7,1998,136,2014-04-24T00:00:00,MINI,Benzine,hatchback,1135,MINI,Euro 6,Niet geregistreerd,1640,141,D
4,5,5.8,6.9,9,1997,162,2014-04-22T00:00:00,328I XDRIVE,Benzine,stationwagen,1585,BMW,Euro 6,Niet geregistreerd,2160,180,D
4,4,4.8,6,8,1997,139,2014-04-19T00:00:00,220I,Benzine,coupe,1340,BMW,Euro 6,Niet geregistreerd,1875,135,C
4,5,6,7.1,9.1,1997,167,2014-05-05T00:00:00,X1 XDRIVE20I,Benzine,stationwagen,1565,BMW,Euro 6,Niet geregistreerd,2140,135,E
6,4,5.9,7.6,10.3,2979,176,2014-04-23T00:00:00,M235I,Benzine,coupe,1445,BMW,Euro 6,Niet geregistreerd,1980,240,F
4,5,4.8,5.8,7.5,1598,134,2014-04-25T00:00:00,316I,Benzine,sedan,1380,BMW,Euro 6,Niet geregistreerd,1980,100,B
4,5,4.8,5.8,7.4,1598,134,2014-04-25T00:00:00,116I,Benzine,stationwagen,1295,BMW,Euro 6,Niet geregistreerd,1885,100,C
4,4,5.5,6.4,8,1390,148,2014-04-23T00:00:00,BEETLE,Benzine,cabriolet,1368,VOLKSWAGEN,Euro 5,Niet geregistreerd,1850,118,D
4,5,4.3,5.2,6.6,1395,120,2014-04-24T00:00:00,GOLF,Benzine,stationwagen,1125,VOLKSWAGEN,Euro 5,Niet geregistreerd,1720,90,B
6,5,6.1,7.4,9.6,2773,172,2014-04-22T00:00:00,A7 SPORTBACK,Benzine,hatchback,1635,AUDI,Euro 5,Niet geregistreerd,2270,150,C
4,5,4.8,5.7,7.4,1798,134,2014-04-24T00:00:00,A4 LIMOUSINE,Benzine,sedan,1405,AUDI,Euro 6,Niet geregistreerd,1980,125,B
4,5,4.6,5.4,6.8,1390,125,2014-05-08T00:00:00,RAPID,Benzine,sedan,1130,SKODA,Euro 5,Niet geregistreerd,1690,90,B
4,5,4.8,6,8,1598,137,2014-04-24T00:00:00,C3 PICASSO,Benzine,MPV,1180,CITROEN,Euro 5,Niet geregistreerd,1769,88,D
4,5,4.3,5.4,7.5,1598,125,2014-04-24T00:00:00,308,Benzine,hatchback,1135,PEUGEOT,Euro 5,Niet geregistreerd,1770,92,B
4,5,4.9,5.8,7.4,1590,133,2014-04-28T00:00:00,C4 AIRCROSS,Benzine,MPV,1285,CITROEN,Euro 5,Niet geregistreerd,1870,86,C
4,5,5.1,6.2,7.9,1586,141,2014-04-25T00:00:00,SX4,Benzine,hatchback,1115,SUZUKI,Euro 5,Niet geregistreerd,1650,88,D
4,5,5.1,6.2,8.1,1598,143,2014-05-09T00:00:00,TOYOTA AURIS,Benzine,stationwagen,1180,TOYOTA,Euro 5,Niet geregistreerd,1835,97,C
8,5,7.1,9.1,12.8,4663,213,2014-01-02T00:00:00,S 500,Benzine,sedan,1915,MERCEDES-BENZ,Euro 6,Niet geregistreerd,2730,335,E
3,5,3.9,4.1,4.5,1199,95,2014-04-30T00:00:00,208,Benzine,hatchback,955,PEUGEOT,Euro 6,Niet geregistreerd,1553,60,A
4,5,4.3,5.4,7.5,1598,125,2014-05-02T00:00:00,308,Benzine,hatchback,1140,PEUGEOT,Euro 5,Niet geregistreerd,1770,115,B
4,5,4.4,5.6,7.6,1598,129,2014-04-30T00:00:00,308,Benzine,hatchback,1140,PEUGEOT,Euro 5,Niet geregistreerd,1770,115,B
4,5,5.5,6.9,9.4,1598,159,2014-04-30T00:00:00,5008,Benzine,MPV,1380,PEUGEOT,Euro 5,Niet geregistreerd,2000,88,D
4,7,5.5,6.9,9.3,1598,159,2014-04-28T00:00:00,5008,Benzine,MPV,1465,PEUGEOT,Euro 5,Niet geregistreerd,2225,115,D
4,4,5.2,5.9,7.3,1197,139,2014-04-25T00:00:00,BEETLE,Benzine,cabriolet,1309,VOLKSWAGEN,Euro 5,Niet geregistreerd,1780,77,C
4,5,5.7,6.6,8.3,1390,154,2014-05-01T00:00:00,YETI,Benzine,stationwagen,1310,SKODA,Euro 5,Niet geregistreerd,1955,90,D
3,2,4,4.3,4.6,999,99,2014-04-25T00:00:00,FORTWO CABRIO MHD,Benzine,cabriolet,755,SMART,Euro 5,Niet geregistreerd,1020,52,B
4,5,5,6,7.7,1998,139,2014-04-25T00:00:00,MAZDA 6,Benzine,sedan,1305,MAZDA,Euro 5,Niet geregistreerd,1975,121,B
2,4,3.6,3.9,4.4,875,90,2014-04-11T00:00:00,FIAT 500,Benzine,hatchback,955,FIAT,Euro 6,Niet geregistreerd,1395,63,A
4,5,6.3,7.8,10.5,1998,182,2014-05-06T00:00:00,SPORTAGE,Benzine,MPV,1355,KIA,Euro 5,Niet geregistreerd,1980,122,E
12,4,10.2,14.8,22.8,6749,347,2014-04-29T00:00:00,PHANTOM DROPHEAD COUPE,Benzine,cabriolet,2605,ROLLS ROYCE,Euro 5,Niet geregistreerd,3050,338,G
6,5,7.7,10,13.9,3239,232,2014-04-24T00:00:00,CHEROKEE,Benzine,stationwagen,1792,JEEP,Euro 6,Niet geregistreerd,2435,200,G
3,5,4.2,4.8,5.9,1199,110,2014-04-30T00:00:00,C4,Benzine,hatchback,1180,CITROEN,Euro 6,Niet geregistreerd,1790,96,A
3,5,4.3,4.9,6.1,1199,114,2014-04-30T00:00:00,C4,Benzine,hatchback,1180,CITROEN,Euro 6,Niet geregistreerd,1790,96,A
4,5,4.4,5.3,6.8,1229,125,2014-04-30T00:00:00,CORSA,Benzine,MPV,1020,OPEL,Euro 5,Niet geregistreerd,1595,63,C
4,5,4.9,5.8,7.4,1362,136,2014-05-01T00:00:00,ASTRA SPORTS TOURER,Benzine,stationwagen,1371,OPEL,Euro 5,Niet geregistreerd,2040,88,B
4,5,5.6,6.7,8.4,1598,156,2014-04-29T00:00:00,ASTRA GTC,Benzine,hatchback,1403,OPEL,Euro 5,Niet geregistreerd,1990,147,D
4,2,5.3,6.5,8.6,1798,152,2014-05-03T00:00:00,TT ROADSTER,Benzine,cabriolet,1280,AUDI,Euro 5,Niet geregistreerd,1625,118,D
4,4,5.6,6.8,8.8,1390,158,2014-04-29T00:00:00,BEETLE,Benzine,cabriolet,1354,VOLKSWAGEN,Euro 5,Niet geregistreerd,1830,118,D
3,5,4.2,4.8,5.8,999,108,2014-05-07T00:00:00,POLO,Benzine,hatchback,955,VOLKSWAGEN,Euro 6,Niet geregistreerd,1540,55,B
4,5,5.4,6.1,7.2,1197,140,2014-05-03T00:00:00,KANGOO,Benzine,MPV,1295,RENAULT,Euro 5,Niet geregistreerd,1920,84,C
4,4,5.5,6.3,7.9,1362,149,2014-04-30T00:00:00,CASCADA,Benzine,cabriolet,1601,OPEL,Euro 5,Niet geregistreerd,2110,103,C
4,7,6,7,8.7,1598,164,2014-04-30T00:00:00,ZAFIRA TOURER,Benzine,MPV,1564,OPEL,Euro 5,Niet geregistreerd,2360,147,C
4,5,6,7,8.7,1598,164,2014-04-30T00:00:00,ZAFIRA TOURER,Benzine,stationwagen,1564,OPEL,Euro 5,Niet geregistreerd,2335,147,C
4,4,5.4,6.3,7.8,1364,148,2014-04-30T00:00:00,CASCADA,Benzine,cabriolet,1601,OPEL,Euro 5,Niet geregistreerd,2110,103,C
